id_arbol,altura_tot,diametro,inclinacio
30076,4,6,0
30077,8,24,0
30078,3,7,12
30079,3,2,0
30080,4,5,0
30081,1,2,0
30082,1,3,0
30083,1,3,5
30084,1,3,2
30085,1,3,0
30086,4,24,0
30087,3,22,20
30088,2,9,0
30089,10,61,0
30090,11,30,0
30091,20,65,14
30092,19,105,5
30093,14,64,0
30094,12,18,0
30095,18,62,10
30096,19,70,11
30097,10,20,0
30098,4,25,15
30099,10,27,0
30100,2,30,0
30101,16,43,0
30102,18,50,0
30103,28,73,0
30104,6,90,39
30105,4,15,40
30106,18,43,0
30107,17,32,0
30108,14,37,11
30109,12,37,0
30110,20,81,13
30111,3,4,14
30112,35,84,17
30113,20,49,0
30114,21,80,0
30115,26,92,0
30122,5,22,0
30123,12,36,11
30124,31,75,10
30125,32,60,9
30126,32,59,0
30127,13,64,0
30128,11,42,0
30129,12,60,0
30130,12,50,0
30131,9,37,0
30132,5,19,0
30133,6,25,0
30134,10,26,0
30135,7,22,15
30136,8,20,0
30137,8,22,10
30138,25,90,0
30139,2,18,0
30140,25,148,0
30141,5,7,4
30142,11,15,0
30143,16,35,5
30144,14,28,0
30145,16,54,9
30146,2,65,0
30147,8,63,0
30148,10,50,0
30149,10,42,0
30150,14,20,8
30151,15,18,12
30152,15,35,0
30153,10,16,6
30154,13,21,0
30155,15,35,0
30156,6,26,15
30157,7,30,25
30158,9,32,0
30159,7,30,20
30160,4,13,0
30161,8,34,0
30162,8,25,30
30163,11,55,0
30164,3,5,0
30165,17,70,0
30166,5,14,5
30167,8,7,0
30168,8,16,0
30169,5,12,15
30170,8,19,0
30171,6,30,0
30172,9,16,0
30173,6,8,5
30174,23,95,11
30175,12,68,0
30176,30,100,0
30177,25,80,0
30178,30,60,0
30179,25,100,0
30180,25,120,0
30181,13,120,0
30182,14,75,0
30183,6,7,10
30184,7,6,0
30185,6,7,10
30186,8,6,6
30187,7,22,0
30188,5,6,0
30189,6,13,0
30190,8,16,3
30191,8,10,0
30192,4,8,15
30193,6,8,10
30194,8,15,8
30195,8,14,0
30196,6,6,2
30197,6,8,0
30198,6,21,0
30199,5,10,10
30200,5,10,0
30201,8,10,5
30202,9,22,14
30203,9,32,11
30204,9,38,8
30205,10,54,0
30206,11,56,0
30207,7,34,0
30208,8,50,0
30209,7,25,0
30210,3,6,0
30211,3,5,0
30212,3,5,0
30213,3,6,0
30214,2,5,0
30215,2,3,0
30216,10,40,0
30217,1,4,0
30218,5,9,0
30219,7,11,0
30220,6,11,0
30221,6,13,6
30222,5,11,0
30223,7,13,0
30224,5,7,8
30225,5,10,4
30226,6,8,0
30227,3,4,0
30228,5,10,0
30229,6,9,0
30230,6,8,0
30231,24,4,14
30232,13,50,0
30233,38,120,0
30234,15,70,20
30235,9,36,0
30236,9,32,0
30237,3,5,10
30238,6,23,0
30239,8,15,0
30240,6,17,0
30241,7,19,0
30242,6,16,0
30243,7,17,0
30244,12,65,0
30245,1,12,0
30246,9,48,12
30247,46,75,0
30248,4,5,0
30249,14,45,0
30250,14,50,0
30251,14,45,0
30252,10,38,0
30253,2,8,0
30254,20,64,0
30255,20,18,0
30256,20,78,17
30257,2,11,0
30258,11,32,23
30259,4,12,0
30260,5,24,0
30261,32,74,15
30262,3,2,0
30263,2,4,0
30264,4,11,0
30265,1,4,0
30266,14,22,15
30267,14,22,6
30268,14,20,0
30269,12,19,5
30270,6,37,0
30271,8,21,8
30272,6,28,7
30273,10,26,10
30274,6,23,6
30275,20,72,0
30276,13,49,0
30277,16,60,20
30278,2,4,0
30279,4,5,0
30280,3,4,0
30281,4,5,0
30282,24,5,11
30283,20,75,15
30284,22,58,5
30285,20,37,0
30286,12,34,45
30287,14,42,45
30288,8,31,7
30289,7,29,0
30290,16,55,20
30291,7,10,0
30292,3,13,0
30293,12,25,6
30294,16,32,6
30295,13,26,10
30296,20,60,5
30297,23,94,10
30298,23,108,0
30299,17,85,32
30300,23,134,15
30301,29,62,0
30302,29,133,0
30303,29,66,5
30304,30,70,13
30305,24,122,5
30306,10,30,0
30307,9,22,5
30308,10,20,0
30309,21,92,12
30310,12,83,0
30311,10,52,0
30312,12,34,5
30313,2,3,0
30314,2,4,0
30315,6,39,0
30316,14,108,0
30317,4,6,0
30318,3,5,0
30319,10,60,0
30320,15,90,0
30321,14,73,0
30322,25,65,10
30323,4,10,5
30324,21,77,0
30325,26,87,10
30326,27,73,7
30327,15,54,16
30328,9,25,15
30329,4,11,18
30330,3,12,0
30331,4,30,0
30332,32,118,0
30333,6,21,18
30334,4,15,14
30335,8,19,10
30336,10,14,16
30337,5,17,0
30338,31,68,0
30339,12,50,0
30340,9,28,0
30341,9,18,0
30342,2,12,0
30343,10,25,0
30344,1,1,11
30345,13,98,0
30346,12,14,6
30347,8,12,15
30348,20,44,0
30349,25,48,0
30350,1,5,0
30351,1,7,0
30352,19,130,0
30353,29,66,0
30354,15,60,5
30355,25,74,0
30356,14,28,5
30357,5,5,3
30358,9,21,20
30359,25,55,0
30360,21,90,0
30361,21,78,0
30362,21,90,0
30363,10,38,0
30364,18,37,0
30365,14,56,0
30366,6,10,0
30367,4,8,0
30368,5,11,0
30369,4,9,5
30370,5,9,5
30371,6,9,0
30372,6,9,0
30373,7,10,0
30374,6,12,0
30375,7,3,10
30376,3,4,0
30377,8,11,0
30378,3,9,6
30379,4,10,4
30380,5,10,10
30381,2,2,0
30382,7,12,0
30383,4,10,0
30384,7,11,5
30385,7,10,0
30386,5,11,0
30387,5,13,3
30388,6,11,5
30389,6,9,6
30390,4,2,12
30391,5,12,0
30392,30,72,13
30393,11,45,37
30394,20,85,15
30395,20,90,26
30396,16,50,15
30397,27,89,5
30398,26,98,5
30399,25,103,6
30400,3,80,0
30401,4,69,0
30402,9,28,0
30403,11,30,0
30404,11,30,4
30405,8,19,0
30406,6,10,0
30407,2,8,0
30408,7,35,10
30409,22,85,0
30410,3,9,8
30411,33,120,0
30412,21,64,0
30413,10,31,0
30414,3,11,9
30415,12,41,15
30416,14,55,29
30417,7,27,9
30418,10,44,17
30419,15,82,0
30420,31,110,10
30421,17,63,0
30422,16,59,0
30423,15,27,0
30424,11,48,8
30425,3,11,0
30426,9,27,0
30427,12,45,0
30428,25,75,0
30429,20,28,12
30430,21,75,15
30431,21,90,15
30432,11,68,0
30433,7,13,0
30434,3,19,0
30435,8,30,10
30436,15,29,14
30437,23,45,0
30438,12,33,0
30439,10,50,0
30440,14,92,0
30441,15,63,13
30442,20,45,0
30443,22,60,5
30444,9,33,11
30445,3,5,15
30446,6,18,0
30447,5,20,10
30448,16,32,6
30449,20,24,8
30450,30,60,0
30451,12,22,0
30452,12,36,0
30453,17,36,15
30454,21,63,5
30455,20,64,0
30456,20,69,15
30457,4,22,0
30458,10,15,0
30459,3,52,0
30460,9,22,0
30461,11,78,3
30462,11,38,2
30463,11,22,10
30464,11,40,12
30465,15,77,0
30466,10,35,9
30467,6,26,0
30468,17,70,9
30469,7,16,0
30470,9,30,8
30471,12,38,25
30472,5,18,30
30473,16,77,4
30474,16,55,4
30475,10,65,0
30476,7,12,0
30477,13,50,0
30478,13,40,43
30479,21,78,0
30480,18,56,0
30481,20,130,15
30482,15,130,20
30483,8,89,0
30484,3,11,0
30485,8,28,0
30486,14,66,0
30487,9,16,14
30488,20,80,6
30489,22,29,30
30490,20,60,0
30491,15,30,10
30492,7,30,0
30493,5,15,0
30494,8,24,5
30495,15,62,0
30496,22,50,10
30497,17,63,10
30498,20,45,8
30499,6,26,0
30500,6,16,0
30501,4,17,0
30502,8,41,0
30503,20,104,15
30504,4,18,3
30505,5,17,0
30506,8,28,0
30507,6,40,0
30508,2,5,0
30509,19,58,0
30510,8,58,0
30511,3,60,0
30512,4,12,0
30513,4,13,35
30514,14,25,7
30515,14,56,30
30516,8,27,0
30517,4,6,9
30518,11,24,4
30519,10,24,3
30520,19,52,0
30521,19,60,0
30522,7,37,10
30523,7,26,0
30524,6,20,10
30525,7,35,8
30526,4,4,3
30527,14,24,26
30528,18,70,8
30529,15,42,0
30530,27,90,10
30531,18,50,5
30532,17,35,6
30533,3,10,0
30534,12,60,0
30535,25,89,0
30536,31,83,0
30537,15,79,0
30538,18,70,0
30539,3,4,0
30540,4,5,0
30541,3,5,0
30542,3,4,0
30543,4,7,0
30544,2,6,0
30545,2,4,0
30546,3,7,0
30547,3,6,0
30548,5,24,10
30549,4,20,0
30550,3,10,0
30551,12,33,0
30552,15,44,10
30553,19,77,5
30554,19,55,5
30555,2,3,0
30556,2,3,0
30557,20,41,7
30558,16,312,0
30559,4,7,0
30560,21,81,0
30561,6,16,7
30562,6,33,0
30563,8,17,4
30564,2,6,0
30565,2,5,0
30566,6,2,0
30567,2,1,0
30568,1,2,0
30569,2,10,10
30570,10,28,8
30571,7,28,0
30572,7,26,0
30573,6,16,15
30574,8,9,10
30575,13,52,0
30576,2,2,0
30577,4,14,0
30578,12,38,0
30579,4,12,0
30580,21,55,0
30581,21,60,0
30582,20,70,0
30583,21,50,12
30584,21,60,0
30585,21,90,0
30586,21,54,0
30587,24,88,0
30588,20,85,0
30589,22,84,0
30590,21,85,13
30591,10,15,5
30592,6,17,9
30593,6,16,0
30594,6,18,0
30595,4,18,15
30596,5,12,0
30597,3,5,0
30598,2,3,0
30599,3,3,0
30600,2,3,0
30601,3,6,5
30602,7,50,0
30603,10,87,0
30604,6,28,0
30605,14,34,0
30606,13,50,25
30607,6,20,0
30608,10,50,0
30609,6,13,19
30610,6,21,0
30611,4,24,0
30612,16,87,0
30613,7,22,7
30614,4,10,12
30615,2,4,0
30616,17,125,0
30617,30,95,10
30618,11,35,11
30619,4,5,4
30620,3,4,0
30621,12,19,6
30622,20,90,0
30623,3,7,20
30624,20,82,0
30625,7,13,5
30626,7,19,0
30627,18,54,0
30628,17,24,0
30629,22,56,0
30630,22,59,15
30631,6,18,20
30632,8,15,0
30633,7,19,5
30634,20,31,0
30635,21,90,0
30636,3,8,0
30637,15,52,0
30638,14,41,0
30639,6,65,15
30640,20,52,8
30641,32,48,5
30642,30,46,9
30643,9,18,15
30644,10,25,0
30645,7,13,0
30646,4,5,0
30647,10,22,0
30648,11,16,0
30649,10,25,0
30650,9,22,0
30651,16,33,0
30652,10,42,0
30653,12,34,0
30654,7,16,0
30655,8,15,3
30656,6,15,0
30657,6,13,0
30658,18,110,0
30659,8,17,0
30660,4,25,0
30661,8,17,0
30662,7,22,0
30663,8,38,0
30664,30,80,0
30665,5,15,15
30666,22,50,0
30667,6,8,0
30668,9,28,0
30669,3,5,0
30670,7,21,0
30671,3,28,0
30672,2,3,0
30673,5,9,0
30674,5,8,11
30675,7,9,0
30676,5,11,14
30677,3,23,0
30678,3,20,0
30679,8,16,10
30680,5,14,0
30681,5,4,0
30682,4,7,0
30683,3,5,0
30684,2,18,0
30685,5,12,0
30686,3,8,0
30687,6,9,0
30688,6,8,0
30689,6,7,8
30690,7,22,13
30691,3,17,0
30692,6,10,8
30693,3,5,0
30694,4,15,0
30695,6,14,5
30696,3,4,20
30697,3,5,0
30698,6,7,0
30699,7,12,0
30700,5,10,14
30701,4,6,0
30702,13,28,0
30703,3,5,11
30704,5,11,10
30705,7,21,22
30706,3,20,0
30707,3,15,0
30708,3,19,0
30709,3,5,0
30710,2,3,0
30711,3,20,0
30712,3,25,0
30713,5,7,5
30714,6,12,0
30715,5,12,0
30716,6,9,0
30717,3,4,0
30718,20,68,4
30719,8,19,5
30720,8,23,7
30721,6,19,3
30722,3,5,2
30723,20,50,0
30724,13,53,0
30725,7,17,0
30726,8,15,0
30727,7,19,4
30728,16,31,0
30729,16,47,0
30730,16,32,0
30731,14,22,0
30732,5,22,0
30733,14,16,16
30734,15,73,5
30735,7,20,0
30736,9,26,0
30737,8,24,0
30738,7,18,0
30739,25,74,11
30740,12,36,0
30741,12,29,6
30742,13,44,0
30743,6,4,60
30744,6,4,0
30745,12,51,0
30746,2,2,0
30747,1,2,0
30748,2,3,0
30749,1,2,0
30750,5,5,10
30751,3,2,0
30752,2,5,0
30753,6,7,0
30754,10,18,0
30755,11,16,0
30756,11,19,0
30757,8,9,0
30758,10,17,0
30759,15,30,15
30760,14,30,0
30761,30,40,12
30762,30,38,0
30763,30,50,8
30764,6,9,9
30765,5,12,0
30766,5,2,10
30767,6,12,8
30768,4,9,0
30769,7,19,9
30770,16,80,10
30771,16,100,0
30772,7,23,15
30773,10,25,5
30774,4,12,16
30775,6,21,15
30776,20,48,7
30777,3,18,0
30778,3,18,4
30779,4,8,0
30780,3,15,0
30781,13,90,15
30782,14,55,4
30783,2,6,10
30784,1,1,0
30785,5,22,11
30786,20,55,0
30787,20,56,0
30788,22,90,0
30789,16,35,0
30790,12,65,6
30791,8,30,0
30792,20,100,5
30793,10,62,25
30794,3,27,7
30795,5,60,0
30796,23,62,0
30797,24,80,0
30798,25,40,0
30799,12,48,0
30800,10,22,14
30801,16,50,0
30802,1,1,0
30803,3,14,0
30804,3,12,0
30805,3,13,0
30806,3,4,45
30807,2,9,5
30808,3,4,6
30809,2,5,12
30810,18,54,0
30811,5,12,0
30812,15,60,0
30813,9,40,0
30814,8,14,7
30815,8,12,0
30816,8,12,4
30817,10,13,0
30818,8,12,0
30819,8,10,0
30820,9,14,0
30821,9,14,0
30822,9,17,4
30823,8,52,5
30824,8,65,3
30825,2,3,0
30826,6,160,0
30827,17,94,35
30828,20,96,0
30829,12,74,13
30830,14,72,0
30831,20,90,0
30832,13,50,7
30833,1,18,0
30834,16,26,0
30835,6,28,0
30836,19,190,0
30837,49,105,0
30838,5,16,0
30839,2,3,15
30840,8,12,0
30841,8,15,0
30842,9,15,0
30843,7,10,0
30844,9,11,0
30845,9,12,0
30846,8,9,0
30847,9,13,0
30848,11,15,5
30849,11,18,8
30850,16,16,0
30851,13,31,0
30852,3,20,0
30853,16,49,8
30854,7,20,0
30855,2,4,20
30856,8,21,0
30857,8,12,0
30858,3,20,0
30859,2,8,4
30860,4,12,60
30861,3,6,7
30862,23,132,0
30863,23,48,12
30864,23,34,0
30865,17,59,11
30866,3,8,10
30867,2,4,7
30868,4,10,6
30869,19,56,0
30870,9,43,0
30871,10,38,0
30872,12,39,11
30873,6,42,0
30874,20,56,0
30875,10,55,0
30876,15,18,4
30877,15,25,0
30878,15,26,0
30879,15,27,0
30880,9,42,10
30881,8,40,2
30882,2,9,20
30883,1,1,0
30884,2,2,16
30885,21,35,5
30886,25,51,0
30887,3,6,8
30888,3,6,2
30889,3,6,2
30890,3,3,6
30891,1,3,0
30892,2,3,4
30893,3,3,6
30894,7,16,0
30895,2,4,0
30896,1,2,3
30897,2,3,3
30898,2,3,2
30899,2,14,5
30900,1,1,3
30901,2,3,0
30902,2,3,3
30903,2,3,5
30904,3,4,4
30905,1,3,0
30906,4,10,0
30907,1,2,5
30908,2,4,0
30909,27,100,0
30910,27,105,8
30911,6,15,20
30912,20,30,0
30913,20,30,0
30914,7,36,7
30915,13,26,11
30916,13,23,5
30917,8,22,5
30918,8,40,0
30919,9,42,0
30920,11,25,0
30921,9,55,0
30922,6,26,0
30923,7,20,0
30924,7,20,0
30925,8,41,0
30926,6,30,0
30927,2,6,6
30928,19,16,0
30929,17,78,5
30930,15,52,0
30931,17,63,0
30932,6,21,4
30933,2,24,0
30934,7,52,12
30935,6,63,10
30936,7,42,6
30937,3,16,0
30938,7,30,0
30939,3,10,0
30940,5,20,0
30941,3,15,0
30942,7,25,0
30943,12,40,0
30944,4,19,0
30945,4,11,0
30946,6,19,0
30947,6,18,0
30948,7,21,0
30949,3,15,0
30950,3,15,0
30951,17,54,0
30952,16,65,0
30953,6,12,4
30954,8,21,10
30955,8,17,0
30956,19,96,13
30957,21,51,0
30958,12,34,0
30959,15,85,0
30960,10,6,0
30961,15,38,0
30962,14,18,0
30963,15,38,0
30964,7,18,0
30965,8,20,0
30966,8,22,0
30967,8,21,0
30968,10,29,0
30969,8,80,0
30970,8,20,0
30971,8,20,0
30972,4,5,0
30973,4,4,0
30974,6,9,0
30975,4,7,0
30976,2,4,0
30977,5,5,0
30978,6,7,0
30979,4,5,0
30980,4,6,0
30981,3,8,0
30982,3,6,0
30983,20,22,2
30984,17,28,0
30985,17,34,0
30986,17,19,10
30987,17,24,0
30988,17,19,5
30989,17,24,0
30990,17,32,0
30991,17,21,0
30992,3,12,8
30993,5,24,0
30994,17,30,0
30995,5,15,11
30996,7,14,0
30997,7,14,0
30998,10,12,5
30999,4,12,0
31000,5,13,0
31001,3,12,20
31002,25,100,0
31003,20,50,0
31004,20,90,0
31005,19,100,0
31006,26,106,0
31007,10,46,11
31008,10,27,5
31009,37,90,0
31010,37,60,0
31011,37,87,0
31012,34,77,0
31013,4,10,0
31014,3,10,0
31015,5,12,0
31016,6,15,0
31017,3,6,0
31018,6,10,0
31019,5,10,0
31020,8,10,0
31021,5,10,0
31022,5,10,0
31023,4,8,0
31024,6,15,0
31025,6,15,0
31026,3,6,0
31027,6,10,0
31028,6,10,0
31029,3,6,0
31030,7,12,0
31031,5,8,0
31032,6,10,0
31033,4,22,1
31034,4,16,7
31035,20,91,4
31036,3,10,10
31037,1,3,0
31038,3,2,0
31039,10,50,0
31040,11,50,0
31041,11,44,8
31042,14,35,0
31043,13,79,28
31044,10,33,16
31045,13,55,0
31046,7,23,6
31047,2,9,2
31048,2,8,0
31049,6,20,0
31050,20,75,7
31051,24,50,0
31052,3,10,0
31053,17,70,0
31054,11,96,0
31055,28,85,0
31056,4,10,0
31057,25,75,0
31058,25,68,0
31059,16,52,5
31060,3,8,9
31061,5,8,0
31062,11,12,0
31063,11,18,0
31064,6,10,0
31065,11,15,0
31066,7,12,0
31067,5,8,0
31068,7,12,0
31069,4,8,0
31070,7,12,0
31071,5,8,0
31072,6,10,0
31073,6,10,0
31074,6,10,0
31075,6,10,0
31076,6,10,0
31077,5,8,0
31078,11,18,0
31079,6,7,0
31080,1,12,0
31081,8,10,0
31082,5,10,0
31083,6,12,0
31084,5,8,0
31085,11,18,0
31086,11,15,0
31087,5,8,0
31088,6,10,0
31089,8,27,0
31090,8,40,0
31091,26,121,0
31092,3,15,0
31093,18,50,0
31094,30,100,7
31095,30,60,9
31096,2,12,0
31097,1,1,0
31098,1,2,35
31099,25,50,0
31100,25,40,15
31101,25,56,0
31102,10,81,6
31103,10,70,0
31104,6,22,10
31105,25,100,0
31106,15,20,0
31107,10,57,0
31108,7,10,0
31109,1,43,0
31110,11,52,3
31111,10,25,1
31112,8,29,6
31113,10,114,0
31114,9,40,0
31115,14,20,0
31116,10,15,0
31117,15,50,0
31118,12,78,0
31119,11,28,0
31120,17,106,0
31121,13,29,0
31122,13,25,2
31123,25,105,5
31124,10,90,0
31125,10,65,0
31126,9,48,0
31127,10,48,0
31128,10,20,0
31129,9,21,0
31130,9,20,6
31131,9,23,0
31132,9,23,0
31133,9,21,6
31134,6,24,0
31135,25,76,13
31136,24,84,0
31137,4,10,0
31138,4,15,5
31139,2,10,0
31140,4,16,0
31141,1,3,27
31142,12,14,4
31143,11,15,8
31144,6,13,12
31145,2,3,0
31146,3,10,0
31147,3,8,0
31148,3,8,0
31149,3,10,0
31150,2,8,0
31151,3,10,0
31152,3,16,0
31153,2,10,4
31154,16,52,0
31155,22,48,5
31156,22,74,11
31157,22,108,7
31158,22,90,13
31159,22,78,4
31160,22,83,4
31161,13,50,0
31162,18,60,0
31163,9,62,16
31164,12,90,0
31165,14,37,11
31166,21,71,0
31167,24,132,14
31168,23,85,12
31169,18,60,0
31170,9,50,0
31171,26,44,0
31172,20,75,0
31173,26,82,0
31174,8,20,5
31175,12,26,6
31176,11,20,10
31177,3,4,0
31178,4,6,0
31179,6,12,0
31180,7,16,0
31181,21,58,15
31182,11,24,9
31183,12,25,10
31184,15,30,0
31185,15,28,0
31186,15,22,3
31187,2,10,0
31188,16,20,0
31189,13,114,6
31190,7,50,0
31191,7,43,0
31192,6,175,0
31193,8,188,0
31194,22,92,0
31195,19,90,7
31196,15,74,0
31197,6,25,7
31198,20,62,7
31199,20,80,8
31200,4,13,0
31201,4,12,0
31202,3,12,0
31203,5,23,0
31204,3,9,0
31205,2,12,0
31206,21,72,0
31207,15,48,7
31208,16,200,0
31209,9,10,0
31210,9,26,0
31211,12,24,0
31212,5,10,0
31213,3,24,0
31214,12,25,0
31215,7,24,5
31216,8,42,0
31217,6,21,5
31218,9,64,0
31219,18,170,0
31220,23,75,0
31221,23,70,0
31222,23,86,0
31223,22,70,0
31224,11,73,25
31225,15,61,0
31226,15,45,0
31227,16,64,0
31228,2,3,0
31229,5,14,0
31230,4,17,0
31231,5,12,8
31232,6,11,8
31233,7,13,6
31234,7,11,0
31235,7,8,0
31236,7,12,0
31237,4,4,0
31238,7,11,0
31239,7,10,0
31240,7,9,0
31241,4,15,0
31242,7,13,0
31243,7,13,0
31244,3,4,0
31245,7,12,0
31246,4,7,0
31247,7,17,0
31248,25,73,0
31249,25,82,0
31250,27,64,0
31251,20,32,0
31252,5,50,0
31253,5,27,17
31254,18,50,0
31255,21,66,0
31256,24,100,0
31257,21,48,0
31258,19,56,13
31259,22,92,0
31260,21,55,0
31261,21,50,0
31262,20,53,4
31263,22,92,0
31264,20,58,0
31265,1,18,0
31266,2,10,0
31267,6,10,0
31268,20,92,0
31269,22,45,0
31270,23,45,0
31271,16,64,0
31272,12,55,0
31273,1,8,0
31274,2,7,0
31275,8,62,0
31276,5,28,0
31277,24,80,10
31278,7,22,4
31279,7,30,10
31280,17,80,0
31281,3,5,0
31282,4,6,0
31283,1,5,0
31284,18,28,0
31285,18,31,0
31286,18,29,0
31287,17,90,0
31288,17,110,0
31289,13,38,6
31290,13,27,0
31291,7,17,0
31292,3,71,0
31293,10,31,35
31294,6,23,5
31295,3,6,5
31296,3,5,5
31297,2,4,0
31298,2,4,0
31299,3,2,0
31300,4,12,0
31301,7,15,0
31302,12,40,8
31303,3,15,0
31304,17,72,0
31305,17,68,7
31306,17,73,11
31307,20,50,14
31308,20,84,20
31309,14,82,0
31310,20,78,0
31311,20,80,0
31312,9,72,0
31313,10,16,7
31314,10,16,5
31315,10,20,0
31316,8,14,0
31317,4,6,5
31318,10,14,23
31319,2,13,0
31320,4,6,0
31321,7,10,39
31322,10,16,0
31323,10,10,16
31324,3,6,0
31325,4,8,0
31326,19,10,0
31327,10,14,0
31328,10,17,8
31329,10,14,0
31330,3,7,0
31331,3,5,0
31332,10,13,17
31333,10,12,0
31334,3,15,0
31335,6,12,0
31336,9,16,0
31337,10,17,12
31338,10,19,0
31339,10,18,11
31340,10,13,0
31341,2,13,0
31342,7,14,30
31343,10,11,0
31344,2,13,0
31345,10,20,10
31346,3,15,0
31347,3,8,0
31348,8,11,0
31349,19,40,0
31350,14,30,0
31351,6,12,7
31352,4,10,3
31353,6,10,4
31354,7,21,4
31355,6,17,3
31356,12,40,0
31357,16,70,0
31358,4,68,0
31359,20,80,0
31360,18,66,6
31361,6,14,0
31362,5,14,0
31363,5,13,7
31364,3,7,0
31365,4,7,0
31366,7,12,0
31367,7,11,0
31368,4,5,0
31369,7,14,0
31370,4,7,0
31371,7,14,0
31372,6,12,0
31373,7,16,0
31374,3,6,0
31375,3,4,0
31376,4,6,0
31377,4,6,0
31378,6,11,0
31379,5,11,8
31380,3,6,0
31381,3,7,0
31382,7,16,0
31383,8,18,0
31384,3,6,0
31385,4,4,0
31386,7,9,0
31387,4,9,0
31388,4,4,0
31389,6,14,9
31390,14,60,6
31391,8,25,0
31392,12,40,0
31393,12,90,0
31394,13,80,0
31395,2,3,0
31396,2,3,10
31397,9,24,0
31398,10,48,0
31399,5,18,25
31400,10,85,0
31401,18,85,0
31402,22,49,22
31403,18,35,0
31404,5,29,5
31405,25,42,0
31406,2,4,10
31407,13,90,0
31408,14,25,0
31409,30,126,0
31410,20,60,0
31411,20,41,10
31412,25,130,0
31413,16,50,0
31414,6,26,0
31415,6,22,0
31416,19,86,0
31417,16,92,0
31418,10,98,0
31419,13,70,0
31420,19,81,0
31421,12,23,0
31422,12,38,16
31423,12,53,0
31424,13,36,0
31425,20,72,0
31426,3,6,0
31427,17,30,0
31428,17,40,0
31429,17,25,0
31430,17,38,0
31431,18,30,0
31432,5,5,0
31433,16,26,2
31434,15,16,0
31435,19,30,0
31436,18,80,0
31437,16,26,2
31438,17,40,0
31439,15,30,0
31440,14,10,0
31441,12,30,0
31442,15,12,0
31443,6,8,3
31444,14,10,0
31445,15,35,0
31446,18,45,3
31447,18,24,2
31448,17,50,0
31449,19,40,0
31450,19,50,0
31451,10,50,0
31452,17,60,0
31453,12,42,0
31454,12,40,0
31455,13,26,0
31456,6,20,6
31457,26,75,0
31458,20,85,0
31459,19,51,0
31460,9,42,5
31461,7,30,0
31462,8,30,20
31463,15,24,18
31464,15,42,20
31465,15,43,10
31466,18,35,0
31467,2,15,0
31468,1,20,8
31469,4,10,0
31470,4,12,0
31471,9,34,3
31472,9,40,14
31473,5,4,0
31474,10,22,8
31475,12,25,8
31476,11,28,6
31477,2,20,2
31478,4,10,0
31479,5,8,6
31480,6,49,12
31481,7,30,0
31482,25,112,15
31483,12,21,0
31484,27,58,17
31485,12,21,0
31486,25,53,0
31487,7,25,4
31488,32,34,5
31489,32,74,0
31490,8,25,0
31491,13,16,15
31492,32,65,0
31493,32,39,0
31494,25,95,0
31495,32,61,5
31496,3,14,0
31497,15,62,0
31498,25,80,8
31499,25,75,0
31500,30,45,40
31501,32,89,0
31502,25,75,0
31503,5,9,0
31504,32,82,5
31505,32,60,0
31506,32,56,15
31507,10,26,10
31508,3,30,0
31509,15,45,0
31510,25,170,0
31511,20,55,0
31512,3,3,0
31513,3,4,0
31514,2,8,0
31515,3,4,0
31516,4,8,0
31517,8,25,16
31518,9,32,10
31519,10,18,0
31520,6,6,0
31521,7,8,0
31522,11,75,7
31523,3,42,8
31524,4,10,0
31525,4,12,0
31526,5,12,4
31527,5,15,0
31528,11,20,0
31529,9,20,30
31530,7,17,0
31531,6,20,0
31532,11,19,0
31533,7,30,0
31534,12,45,0
31535,6,20,0
31536,11,36,0
31537,12,42,0
31538,3,5,0
31539,8,20,0
31540,18,60,0
31541,20,70,0
31542,18,55,10
31543,15,50,0
31544,9,27,18
31545,5,18,17
31546,16,25,0
31547,11,35,13
31548,20,77,0
31549,20,63,0
31550,5,10,4
31551,10,20,4
31552,5,5,4
31553,4,5,0
31554,4,6,0
31555,23,240,0
31556,13,27,0
31557,5,24,10
31558,16,51,5
31559,6,18,0
31560,8,12,6
31561,2,5,0
31562,2,5,0
31563,1,3,0
31564,2,5,0
31565,2,7,0
31566,2,7,0
31567,1,10,0
31568,1,6,0
31569,1,10,0
31570,1,6,0
31571,2,3,0
31572,1,4,0
31573,2,3,0
31574,2,3,5
31575,20,62,0
31576,18,75,0
31577,11,50,0
31578,15,97,0
31579,15,97,0
31580,6,40,18
31581,18,27,15
31582,1,15,0
31583,14,40,0
31584,11,30,0
31585,9,50,7
31586,6,13,0
31587,7,10,0
31588,6,26,0
31589,6,25,0
31590,10,35,0
31594,11,95,0
31595,11,18,0
31596,11,42,6
31597,4,20,0
31598,10,60,0
31599,5,20,0
31600,19,80,0
31601,16,60,0
31602,23,61,0
31603,22,40,4
31604,17,52,0
31605,22,80,12
31606,5,20,0
31607,2,40,0
31608,2,20,0
31609,2,20,0
31610,12,43,0
31611,8,29,9
31612,2,14,0
31613,20,46,0
31614,25,90,4
31615,11,80,12
31616,13,40,0
31617,7,35,0
31618,7,60,0
31619,8,32,0
31620,6,64,0
31621,23,75,0
31622,3,10,0
31623,9,26,0
31624,12,56,0
31625,16,40,0
31626,11,25,0
31627,9,28,0
31628,20,71,0
31629,14,73,0
31630,20,50,10
31631,5,5,0
31632,5,4,0
31633,5,6,0
31634,4,5,0
31635,3,4,0
31636,9,34,4
31637,7,25,6
